Date,Open,High,Low,Close,,
23-Feb-15,29316.58,29362.96,28913.16,28975.11,-0.00880663,-0.01
24-Feb-15,29016.55,29130.67,28875.94,29004.66,0.001019321,0
25-Feb-15,29115.32,29269.83,28967.61,29007.99,0.000114803,0
26-Feb-15,29051.9,29069.13,28693.82,28746.65,-0.009050071,-0.01
27-Feb-15,28865.12,29254.02,28837.06,29220.12,0.016336274,0.02
28-Feb-15,29411.33,29560.32,28882.02,29361.5,0.004826779,0
02-Mar-15,29533.42,29576.32,29259.77,29459.14,0.003319926,0
03-Mar-15,29500.19,29636.86,29364.87,29593.73,0.004558296,0
04-Mar-15,29937.27,30024.74,29289.05,29380.73,-0.007223497,-0.01
05-Mar-15,29436.77,29518.32,29162.47,29448.95,0.002319239,0
09-Mar-15,29316.54,29321.06,28799.76,28844.78,-0.020729215,-0.02
10-Mar-15,28924.06,28949.11,28584.49,28709.87,-0.004688075,0
11-Mar-15,28725.75,28843.23,28608.18,28659.17,-0.001767504,0
12-Mar-15,28798.61,28971.01,28772.71,28930.41,0.009419829,0.01
13-Mar-15,29134.93,29183.76,28448.48,28503.3,-0.014873421,-0.01
16-Mar-15,28546.31,28581.82,28384.09,28437.71,-0.002303789,0
17-Mar-15,28595,28784.35,28435.45,28736.38,0.010447835,0.01
18-Mar-15,28766.87,28806.97,28546.76,28622.12,-0.00398407,0
19-Mar-15,28805.22,28978.74,28411.7,28469.67,-0.005340535,-0.01
20-Mar-15,28465.44,28484.36,28209.66,28261.08,-0.007353717,-0.01
23-Mar-15,28317.29,28385.14,28163.9,28192.02,-0.002446634,0
24-Mar-15,28209.33,28455.32,28130.09,28161.72,-0.00107535,0
25-Mar-15,28216.09,28249.6,28031.42,28111.83,-0.001773125,0
26-Mar-15,27937.62,27997.14,27384.87,27457.58,-0.023548216,-0.02
27-Mar-15,27649.78,27694.41,27248.45,27458.64,3.86043E-05,0
30-Mar-15,27655.79,28017.97,27624.76,27975.86,0.018661123,0.02
31-Mar-15,28069.85,28180.64,27868.21,27957.49,-0.000656853,0
01-Apr-15,27954.86,28298.34,27889.02,28260.14,0.010767189,0.01
06-Apr-15,28351.94,28530.81,28221.99,28504.46,0.008608235,0.01
07-Apr-15,28582.33,28641.08,28274.36,28516.59,0.000425457,0
08-Apr-15,28601.49,28763.06,28566.61,28707.75,0.006681098,0.01
09-Apr-15,28858.42,28906.71,28622.44,28885.21,0.006162578,0.01
10-Apr-15,28889.27,28907.81,28756.75,28879.38,-0.000201854,0
13-Apr-15,28955.13,29072.51,28843.94,29044.44,0.005699225,0.01
15-Apr-15,29087.25,29094.61,28721.63,28799.69,-0.008462448,-0.01
16-Apr-15,28876.23,28876.23,28497.7,28666.04,-0.004651476,0
17-Apr-15,28682.97,28696.19,28403.76,28442.1,-0.007842705,-0.01
20-Apr-15,28525.65,28539.46,27802.37,27886.21,-0.01973814,-0.02
21-Apr-15,27860.51,27976.93,27598.21,27676.04,-0.007565244,-0.01
22-Apr-15,27756.68,27947.26,27385.48,27890.13,0.007705806,0.01
23-Apr-15,27977.27,28087.78,27621.18,27735.02,-0.005576988,-0.01
24-Apr-15,27804.58,27829.11,27344.7,27437.94,-0.010769147,-0.01
27-Apr-15,27565.49,27567.28,27141.55,27176.99,-0.009556068,-0.01
28-Apr-15,27215.61,27482.14,27073.25,27396.38,0.008040228,0.01
29-Apr-15,27395.71,27438.96,27176.54,27225.93,-0.00624106,-0.01
30-Apr-15,27242.05,27242.05,26897.54,27011.31,-0.007914161,-0.01
04-May-15,27204.63,27537.85,27159.45,27490.59,0.017588097,0.02
05-May-15,27561.32,27603.71,27338.23,27440.14,-0.001836859,0
06-May-15,27473.36,27501.15,26677.64,26717.37,-0.026692989,-0.03
07-May-15,26721.34,26850.37,26423.99,26599.11,-0.004436159,0
08-May-15,26814.38,27196.28,26814.38,27105.39,0.018854845,0.02
11-May-15,27249.42,27544.24,27231.28,27507.3,0.014718823,0.01
12-May-15,27502.91,27502.91,26837.39,26877.48,-0.023162663,-0.02
13-May-15,27023.71,27299.8,26750.01,27251.1,0.013805126,0.01
14-May-15,27290.17,27293.99,26948.62,27206.06,-0.001654145,0
15-May-15,27233.9,27379.57,27159.76,27324,0.004325694,0
18-May-15,27416.97,27725.97,27370.28,27687.3,0.013208387,0.01
19-May-15,27663.08,27872.23,27574.07,27645.53,-0.001509773,0
20-May-15,27749.3,27903.01,27743.99,27837.21,0.006909564,0.01
21-May-15,27885.36,27911.44,27712.73,27809.35,-0.00100132,0
22-May-15,27849.54,28071.16,27828.61,27957.5,0.005313205,0.01
25-May-15,27893.25,27903.29,27614.32,27643.88,-0.011281135,-0.01
26-May-15,27633.66,27675.94,27473.54,27531.41,-0.004076831,0
27-May-15,27447.4,27595.8,27363.72,27564.66,0.001206983,0
28-May-15,27619.31,27666.37,27354.35,27506.71,-0.002104543,0
29-May-15,27553.03,27888.32,27467.23,27828.44,0.011628544,0.01
01-Jun-15,27770.79,27959.43,27737.58,27848.99,0.000738181,0
02-Jun-15,27890.73,27902.53,27146.68,27188.38,-0.024007024,-0.02
03-Jun-15,27230.68,27276.22,26698.26,26837.2,-0.013000691,-0.01
04-Jun-15,26940.64,26948.84,26551.97,26813.42,-0.000886476,0
05-Jun-15,26819.82,27014.42,26718.44,26768.49,-0.001677059,0
08-Jun-15,26814.31,26827.06,26472.87,26523.09,-0.009209775,-0.01
09-Jun-15,26510.29,26604.65,26438.32,26481.25,-0.001578739,0
10-Jun-15,26517.32,26934.74,26493.29,26840.5,0.013475005,0.01
11-Jun-15,26959.98,27000.14,26348.93,26370.98,-0.017647778,-0.02
12-Jun-15,26340.32,26489.58,26307.07,26425.3,0.002057721,0
15-Jun-15,26498.67,26728.6,26307.84,26586.55,0.006083564,0.01
16-Jun-15,26586.86,26731.35,26379.93,26686.51,0.003752745,0
17-Jun-15,26815.41,26983.48,26728.89,26832.66,0.005461608,0.01
18-Jun-15,26916.99,27175.39,26910.26,27115.83,0.010497888,0.01
19-Jun-15,27207.76,27404.6,27202.38,27316.17,0.007361144,0.01
22-Jun-15,27427.19,27782.31,27417.03,27730.21,0.015043598,0.02
23-Jun-15,27760.11,27882.66,27666.59,27804.37,0.00267077,0
24-Jun-15,27852.32,27948.24,27647.29,27729.67,-0.002690243,0
25-Jun-15,27660.22,27968.75,27635.76,27895.97,0.005979275,0.01
26-Jun-15,27880.72,27921.86,27675.16,27811.84,-0.003020405,0
29-Jun-15,27451.07,27695.32,27209.19,27645.15,-0.006011524,-0.01
30-Jun-15,27627.39,27814.53,27570.95,27780.83,0.004895909,0
01-Jul-15,27823.65,28099.25,27799.91,28020.87,0.008603375,0.01
02-Jul-15,28100.38,28115.96,27906.35,27945.8,-0.00268267,0
03-Jul-15,27973.12,28135.43,27897.45,28092.79,0.00524604,0.01
06-Jul-15,27857.2,28235.31,27774.8,28208.76,0.004119608,0
07-Jul-15,28220.11,28335.23,28084.36,28171.69,-0.001314995,0
08-Jul-15,28031.45,28031.45,27635.72,27687.72,-0.017328579,-0.02
09-Jul-15,27681.49,27798.13,27540.6,27573.66,-0.004128024,0
10-Jul-15,27705.36,27729.46,27530.9,27661.4,0.00317697,0
13-Jul-15,27739.32,28005.17,27635.06,27961.19,0.010779538,0.01
14-Jul-15,27986.92,28018.59,27853.96,27932.9,-0.001012272,0
15-Jul-15,28022.14,28218.37,27986.48,28198.29,0.009456132,0.01
16-Jul-15,28259.7,28478.43,28245.81,28446.12,0.008750434,0.01
17-Jul-15,28480.92,28576.32,28417.46,28463.31,0.000604118,0
20-Jul-15,28544.28,28549.13,28319.83,28420.12,-0.001518544,0
21-Jul-15,28381.82,28518.06,28138.3,28182.14,-0.008408901,-0.01
22-Jul-15,28159.42,28546.42,28070.91,28504.93,0.011388611,0.01
23-Jul-15,28540.97,28578.33,28315.37,28370.84,-0.004715198,0
24-Jul-15,28390.5,28402.64,28083.76,28112.31,-0.009154298,-0.01
27-Jul-15,28117.65,28117.65,27529.57,27561.38,-0.019792041,-0.02
28-Jul-15,27630.21,27676.65,27416.39,27459.23,-0.003713158,0
29-Jul-15,27540.46,27609.29,27470.09,27563.43,0.003787535,0
30-Jul-15,27685.82,27854.46,27649.97,27705.35,0.005135641,0.01
31-Jul-15,27814.51,28161.17,27814.51,28114.56,0.014662056,0.01
03-Aug-15,28089.09,28263.35,28071.37,28187.06,0.002575416,0
04-Aug-15,28225.04,28264.72,27866.12,28071.93,-0.004092863,0
05-Aug-15,28138.04,28315.71,28135.68,28223.08,0.005369938,0.01
06-Aug-15,28291.88,28359.96,28163.69,28298.13,0.002655642,0
07-Aug-15,28327.11,28335.67,28193.93,28236.39,-0.002184153,0
10-Aug-15,28250.78,28417.59,28017.85,28101.72,-0.004780787,0
11-Aug-15,28193.26,28205.12,27825.83,27866.09,-0.008420247,-0.01
12-Aug-15,27880.76,27883.33,27479.43,27512.26,-0.012778814,-0.01
13-Aug-15,27635.25,27791.1,27496.29,27549.53,0.001353752,0
14-Aug-15,27668.06,28100.64,27643.2,28067.31,0.018620078,0.02
17-Aug-15,28093.54,28095.97,27739.13,27878.27,-0.006758022,-0.01
18-Aug-15,27949.13,28040.73,27747.4,27831.54,-0.001677622,0
19-Aug-15,27851.81,28021.39,27721.25,27931.64,0.003590186,0
20-Aug-15,27959.19,27964.6,27564.16,27607.82,-0.011661031,-0.01
21-Aug-15,27440.1,27442.82,27131.44,27366.07,-0.008795141,-0.01
24-Aug-15,26730.4,26730.4,25624.72,25741.56,-0.061197118,-0.06
25-Aug-15,25916.26,26124.83,25298.42,26032.38,0.011234341,0.01
26-Aug-15,26063.27,26156.61,25657.56,25714.66,-0.012279891,-0.01
27-Aug-15,26137.03,26302.77,25943.75,26231.19,0.019887903,0.02
28-Aug-15,26542.84,26687.33,26270.17,26392.38,0.006126171,0.01
31-Aug-15,26469.42,26504.73,26215.16,26283.09,-0.004149566,0
01-Sep-15,26127.04,26141.07,25579.88,25696.44,-0.022573306,-0.02
02-Sep-15,25891.95,25939.37,25395.09,25453.56,-0.009496846,-0.01
03-Sep-15,25614.69,25835.41,25555.77,25764.78,0.012152828,0.01
04-Sep-15,25772.58,25775.38,25119.06,25201.9,-0.022089055,-0.02
07-Sep-15,25302.98,25387.32,24851.77,24893.81,-0.01230021,-0.01
08-Sep-15,24972.01,25411,24833.54,25317.87,0.016891292,0.02
09-Sep-15,25682.87,25820.56,25553.61,25719.58,0.015742099,0.02
10-Sep-15,25522.96,25733.7,25287.5,25622.17,-0.003794577,0
11-Sep-15,25793.77,25875.96,25530.41,25610.21,-0.000466892,0
14-Sep-15,25706.87,25891.73,25531.07,25856.7,0.009578655,0.01
15-Sep-15,25908.34,25909.83,25649.37,25705.93,-0.00584805,-0.01
16-Sep-15,25884.05,26006.75,25816.5,25963.97,0.009988103,0.01
18-Sep-15,26130.36,26471.82,26130.36,26218.91,0.009771098,0.01
21-Sep-15,26107.98,26233.46,25972.54,26192.98,-0.00098947,0
22-Sep-15,26274.37,26339.1,25571.34,25651.84,-0.020876132,-0.02
23-Sep-15,25526.53,25934.02,25386.48,25822.99,0.006649876,0.01
24-Sep-15,25798.05,25949.9,25670.96,25863.5,0.001567528,0
28-Sep-15,25922.71,25936.89,25593.56,25616.84,-0.009582761,-0.01
29-Sep-15,25496.38,26054.37,25287.33,25778.66,0.00629707,0.01
30-Sep-15,25986.52,26179.7,25918.21,26154.83,0.014486859,0.01
01-Oct-15,26344.19,26431.8,26168.71,26220.95,0.002524832,0
05-Oct-15,26379.42,26822.42,26375.31,26785.55,0.021303853,0.02
06-Oct-15,26976.66,27010.27,26751.25,26932.88,0.005485282,0.01
07-Oct-15,26966.86,27082.28,26877.51,27035.85,0.003815918,0
08-Oct-15,27116.86,27120.11,26762.36,26845.81,-0.007054006,-0.01
09-Oct-15,26974.92,27200.44,26910.59,27079.51,0.008667597,0.01
12-Oct-15,27242.6,27305.04,26855.75,26904.11,-0.00649829,-0.01
13-Oct-15,26874.29,26918.52,26719.1,26846.53,-0.002142487,0
14-Oct-15,26760.32,26869.08,26713.28,26779.66,-0.002493932,0
15-Oct-15,26842.19,27037.95,26836.77,27010.14,0.008569707,0.01
16-Oct-15,27062.8,27239.22,26917.12,27214.6,0.007541243,0.01
19-Oct-15,27305.62,27387.91,27246.79,27364.92,0.005508307,0.01
20-Oct-15,27402.9,27432.07,27216.4,27306.83,-0.002125047,0
21-Oct-15,27312.35,27445.24,27190.55,27287.66,-0.000702269,0
23-Oct-15,27466.64,27555.06,27421.71,27470.81,0.006689401,0.01
26-Oct-15,27575.04,27618.14,27318.2,27361.96,-0.003970259,0
27-Oct-15,27291.06,27296.3,27209.52,27253.44,-0.003973976,0
28-Oct-15,27131.71,27163.98,26919.96,27039.76,-0.007871376,-0.01
29-Oct-15,27083.7,27099.11,26794.1,26838.14,-0.007484365,-0.01
30-Oct-15,26878.48,26942.29,26585.2,26656.83,-0.006778607,-0.01
02-Nov-15,26641.69,26824.3,26378.26,26559.15,-0.003671082,0
03-Nov-15,26660.71,26732.24,26514.48,26590.59,0.001183073,0
04-Nov-15,26704.02,26800.06,26510.31,26552.92,-0.001417671,0
05-Nov-15,26557.8,26557.8,26243.2,26304.2,-0.009411101,-0.01
06-Nov-15,26284.01,26438.86,26190.18,26265.24,-0.00148223,0
09-Nov-15,25809,26193.17,25656.9,26121.4,-0.00549149,-0.01
10-Nov-15,26094.09,26094.09,25709.23,25743.26,-0.014582056,-0.01
11-Nov-15,25934.9,25944.93,25853.42,25866.95,0.004793247,0
13-Nov-15,25724.09,25724.09,25540.73,25610.53,-0.009962497,-0.01
16-Nov-15,25580.15,25866.42,25451.42,25760.1,0.005823188,0.01
17-Nov-15,25897.88,25948.2,25732.79,25864.47,0.004043429,0
18-Nov-15,25837.71,25890.36,25453.32,25482.52,-0.014877485,-0.01
19-Nov-15,25640.34,25884.52,25603.1,25841.92,0.014005253,0.01
20-Nov-15,25856.13,26058.76,25769.81,25868.49,0.001027646,0
23-Nov-15,25945.14,25958.04,25747.01,25819.34,-0.001901802,0
24-Nov-15,25785.61,25901.56,25703.86,25775.74,-0.001690084,0
26-Nov-15,25769.81,26016.04,25769.81,25958.63,0.007070377,0.01
27-Nov-15,26003.2,26184.65,25937.32,26128.2,0.006511074,0.01
30-Nov-15,26142.53,26231.06,26089.13,26145.67,0.000668403,0
01-Dec-15,26201.27,26246.02,26121.52,26169.41,0.000907578,0
02-Dec-15,26239.39,26256.42,26041.68,26117.85,-0.001972183,0
03-Dec-15,26123.86,26123.86,25857.35,25886.62,-0.008892756,-0.01
04-Dec-15,25810.06,25810.06,25623.71,25638.11,-0.009646317,-0.01
07-Dec-15,25746.03,25785.53,25477.69,25530.11,-0.004221376,0
08-Dec-15,25488.42,25542.47,25256.79,25310.33,-0.008645927,-0.01
09-Dec-15,25299.34,25316.95,25012.22,25036.05,-0.010895827,-0.01
10-Dec-15,25136.71,25289.58,25034.14,25252.32,0.008601247,0.01
11-Dec-15,25281.77,25316.14,24930.43,25044.43,-0.008266585,-0.01
14-Dec-15,24935.6,25194.15,24867.73,25150.35,0.004220365,0
15-Dec-15,25186.68,25342.78,25075.54,25320.44,0.006740162,0.01
16-Dec-15,25402.47,25572.9,25372.47,25494.37,0.006845669,0.01
17-Dec-15,25596.63,25831.31,25448.32,25803.78,0.012063349,0.01
18-Dec-15,25764.67,25789.51,25481.51,25519.22,-0.011089099,-0.01
21-Dec-15,25425.32,25757.84,25413.54,25735.9,0.008455011,0.01
22-Dec-15,25731.07,25787.21,25485.17,25590.65,-0.005659854,-0.01
23-Dec-15,25697.66,25875.27,25689.7,25850.3,0.010095156,0.01
24-Dec-15,25893.84,25922.47,25763.4,25838.71,-0.000448451,0
28-Dec-15,25858.52,26073.41,25856.86,26034.13,0.007534614,0.01
29-Dec-15,26075.68,26133.78,25994.45,26079.48,0.001740429,0
30-Dec-15,26123.87,26130.2,25939.25,25960.03,-0.004590751,0
31-Dec-15,25980.86,26147.63,25941.91,26117.54,0.006049072,0.01
01-Jan-16,26101.5,26197.27,26008.2,26160.9,0.00165881,0
04-Jan-16,26116.52,26116.52,25596.57,25623.35,-0.020761885,-0.02
05-Jan-16,25744.7,25766.76,25513.75,25580.34,-0.001679957,0
06-Jan-16,25628.23,25632.57,25357.7,25406.33,-0.006825732,-0.01
07-Jan-16,25224.7,25230.35,24825.7,24851.83,-0.022066964,-0.02
08-Jan-16,24969.02,25083.55,24887.22,24934.33,0.003314177,0
11-Jan-16,24787.11,24961.88,24598.9,24825.04,-0.004392748,0
12-Jan-16,24862.93,24882.3,24597.11,24682.03,-0.005777373,-0.01
13-Jan-16,24804.64,24956.54,24387.69,24854.11,0.006947683,0.01
14-Jan-16,24606.2,25018.46,24473.22,24772.97,-0.003269992,0
15-Jan-16,24881.76,24912.64,24421.53,24455.04,-0.01291681,-0.01
18-Jan-16,24400.78,24524.85,24141.99,24188.37,-0.010964391,-0.01
19-Jan-16,24257.28,24563.34,24247.23,24479.84,0.011977983,0.01
20-Jan-16,24325.77,24325.77,23839.76,24062.04,-0.017214427,-0.02
21-Jan-16,24194.75,24351.83,23862,23962.21,-0.004157489,0
22-Jan-16,24122.06,24472.88,24120.04,24435.66,0.019565535,0.02
25-Jan-16,24540.97,24650.57,24433.67,24485.95,0.002055943,0
27-Jan-16,24643.13,24645.7,24458.13,24492.39,0.000262973,0
28-Jan-16,24481.86,24587.2,24400.52,24469.57,-0.000932152,0
29-Jan-16,24347.31,24911.9,24340.06,24870.69,0.016259697,0.02
01-Feb-16,24982.22,25002.32,24788.58,24824.83,-0.00184564,0
02-Feb-16,24868.21,24928.75,24460.53,24539,-0.011580673,-0.01
03-Feb-16,24393.59,24409.26,24187.54,24223.32,-0.012947883,-0.01
04-Feb-16,24386.45,24514.01,24224.74,24338.43,0.004740777,0
05-Feb-16,24360.36,24672.9,24345.79,24616.97,0.01137946,0.01
08-Feb-16,24637.41,24698.95,24196.84,24287.42,-0.013477522,-0.01
09-Feb-16,24076.85,24111.19,23919.47,24020.98,-0.011030906,-0.01
10-Feb-16,23938.32,23938.32,23636.72,23758.9,-0.010970418,-0.01
11-Feb-16,23758.46,23758.46,22909.12,22951.83,-0.034559525,-0.03
12-Feb-16,23060.39,23161.15,22600.39,22986.12,0.001492884,0
15-Feb-16,23223.43,23622.64,23197.67,23554.12,0.024410197,0.02
16-Feb-16,23688.61,23692.08,23164.54,23191.97,-0.015494654,-0.02
17-Feb-16,23237.23,23434.91,22920.84,23381.87,0.008154838,0.01
18-Feb-16,23536.47,23735.35,23448.21,23649.22,0.011369198,0.01
19-Feb-16,23640.32,23774.48,23508.36,23709.15,0.002530916,0
22-Feb-16,23783.47,23855.04,23674.86,23788.79,0.003353412,0
23-Feb-16,23850.41,23851.51,23361.94,23410.18,-0.016043491,-0.02
24-Feb-16,23332.94,23338.89,23057.45,23088.93,-0.013817689,-0.01
25-Feb-16,23105.16,23142.96,22948.1,22976,-0.004903089,0
26-Feb-16,23141.08,23227.91,23021.94,23154.3,0.007730316,0.01
29-Feb-16,23238.5,23343.22,22494.61,23002,-0.00659934,-0.01
01-Mar-16,23153.32,23821.49,23133.18,23779.35,0.033236388,0.03
02-Mar-16,24044.96,24280.42,24043.89,24242.98,0.019309534,0.02
03-Mar-16,24386.67,24640.51,24383.28,24606.99,0.014903458,0.01
04-Mar-16,24704.59,24719.05,24531.8,24646.48,0.001603542,0
08-Mar-16,24655.19,24793.62,24509.21,24659.23,0.000517181,0
09-Mar-16,24527.27,24820.76,24451.6,24793.96,0.005448803,0.01
10-Mar-16,24815.7,24817.48,24471.39,24623.34,-0.006905302,-0.01
11-Mar-16,24620.39,24817.8,24552.26,24717.99,0.003836545,0
14-Mar-16,24801.7,24960.51,24734.04,24804.28,0.0034849,0
15-Mar-16,24832.04,24840.77,24517.28,24551.17,-0.010256708,-0.01
16-Mar-16,24537.61,24706.85,24354.55,24682.48,0.005334169,0.01
17-Mar-16,24852.18,24948.3,24576.52,24677.37,-0.000207051,0
18-Mar-16,24729.41,24986.94,24681.64,24952.74,0.011097006,0.01
21-Mar-16,25007.56,25327.45,24988.27,25285.37,0.013242332,0.01
22-Mar-16,25331.01,25381.33,25083.7,25330.49,0.001782841,0
23-Mar-16,25322.1,25367.81,25156.82,25337.56,0.000279071,0
28-Mar-16,25417.11,25432.94,24895.49,24966.4,-0.014756959,-0.01
29-Mar-16,24957.24,25079.35,24835.56,24900.46,-0.002644644,0
30-Mar-16,25062.06,25358.84,25055.42,25338.58,0.017441858,0.02
31-Mar-16,25364.75,25479.62,25223.22,25341.86,0.000129438,0
01-Apr-16,25301.7,25354.94,25119.35,25269.64,-0.002853899,0
04-Apr-16,25333.98,25424.15,25223.49,25399.65,0.005131719,0.01
05-Apr-16,25372.44,25372.44,24837.51,24883.59,-0.020526844,-0.02
06-Apr-16,24978.86,25000.65,24834.16,24900.63,0.000684554,0
07-Apr-16,24998.79,25013.13,24647.48,24685.42,-0.008680318,-0.01
08-Apr-16,24665.8,24736.03,24608.51,24673.84,-0.000469213,0
11-Apr-16,24789.4,25049.92,24523.2,25022.16,0.014018259,0.01
12-Apr-16,25056.47,25180.02,24996.44,25145.59,0.004920701,0
13-Apr-16,25358.42,25671.5,25358.42,25626.75,0.018954195,0.02
18-Apr-16,25833.16,25870.03,25634.12,25816.36,0.007371672,0.01
20-Apr-16,25942.34,25956.34,25716.81,25844.18,0.001077031,0
21-Apr-16,25979.68,26080.07,25783.12,25880.38,0.001399722,0
22-Apr-16,25892.49,25922.02,25771.88,25838.14,-0.001633458,0
25-Apr-16,25891.03,25891.03,25585.93,25678.93,-0.006180884,-0.01
26-Apr-16,25604.92,26055,25549.05,26007.3,0.012706457,0.01
27-Apr-16,25956.42,26092.93,25885.24,26064.12,0.002182388,0
28-Apr-16,26078.28,26100.54,25561.17,25603.1,-0.017846218,-0.02
29-Apr-16,25612.91,25755.43,25424.03,25606.62,0.000137474,0
02-May-16,25565.44,25565.44,25341.14,25436.97,-0.006647284,-0.01
03-May-16,25500.14,25705.96,25192.94,25229.7,-0.008181756,-0.01
04-May-16,25210.87,25245.7,25061.04,25101.73,-0.005085104,-0.01
05-May-16,25187.66,25394.1,25162.94,25262.21,0.006372835,0.01
06-May-16,25223.67,25260.48,25057.93,25228.5,-0.001335295,0
09-May-16,25321.83,25709.68,25302.86,25688.86,0.018083127,0.02
10-May-16,25682.98,25809.93,25614.24,25772.53,0.003251761,0
11-May-16,25548.97,25762.49,25409.24,25597.02,-0.006833258,-0.01
12-May-16,25684.6,25827.03,25620.27,25790.22,0.007519412,0.01
13-May-16,25739.94,25743.69,25400.27,25489.57,-0.011726001,-0.01
16-May-16,25528.8,25688.46,25351.62,25653.23,0.006400141,0.01
17-May-16,25756.14,25927.31,25733.76,25773.61,0.004681611,0
18-May-16,25671.48,25747,25503.4,25704.61,-0.002680747,0
19-May-16,25713.84,25714.56,25351.99,25399.72,-0.011932203,-0.01
20-May-16,25428.42,25506.06,25251.9,25301.9,-0.003858659,0
23-May-16,25447.72,25519.26,25207.78,25230.36,-0.00283146,0
24-May-16,25256.97,25340.47,25181.47,25305.47,0.002972547,0
25-May-16,25432.1,25897.87,25430.59,25881.17,0.022495099,0.02
26-May-16,26008.25,26398.94,25941.51,26366.68,0.018585415,0.02
27-May-16,26415.93,26677.43,26405.28,26653.6,0.010823134,0.01
30-May-16,26694.75,26794.96,26623.33,26725.6,0.002697682,0
31-May-16,26817.75,26837.2,26561.58,26667.96,-0.002159063,0
01-Jun-16,26684.46,26857.25,26671.86,26713.93,0.001722307,0
02-Jun-16,26694.28,26885.16,26641.02,26843.14,0.004825143,0
03-Jun-16,26919.23,27008.14,26792.07,26843.03,-4.09789E-06,0
06-Jun-16,26897.84,26901.42,26729.54,26777.45,-0.002446082,0
07-Jun-16,26833.54,27082.63,26829.53,27009.67,0.008634835,0.01
08-Jun-16,27085.24,27105.41,26973.71,27020.66,0.000406809,0
09-Jun-16,26994.48,26994.91,26692.35,26763.46,-0.009564234,-0.01
10-Jun-16,26742.26,26972.06,26620.5,26635.75,-0.004783226,0
13-Jun-16,26468.27,26468.27,26262.27,26396.77,-0.009012644,-0.01
14-Jun-16,26482.5,26485.45,26264.81,26395.71,-4.01572E-05,0
15-Jun-16,26500.79,26752.59,26446.59,26726.34,0.012448099,0.01
16-Jun-16,26686.03,26686.03,26314.91,26525.46,-0.007544569,-0.01
17-Jun-16,26653.85,26730.55,26538.51,26625.91,0.003779775,0
20-Jun-16,26497.11,26885.49,26447.88,26866.92,0.009010988,0.01
21-Jun-16,26907.42,26925.64,26754.6,26812.78,-0.002017151,0
22-Jun-16,26791.68,26887.29,26617.45,26765.65,-0.001759291,0
23-Jun-16,26753.2,27060.98,26736.52,27002.22,0.008799736,0.01
24-Jun-16,26367.48,26435.85,25911.33,26397.71,-0.022641821,-0.02
27-Jun-16,26347.81,26493.51,26262.72,26402.96,0.000198861,0
28-Jun-16,26410.66,26583.33,26378.46,26524.55,0.004594594,0
29-Jun-16,26627.15,26776.17,26606.31,26740.39,0.008104437,0.01
30-Jun-16,26926.17,27069.23,26872.59,26999.72,0.009651339,0.01
01-Jul-16,27064.33,27243.36,27061.4,27144.91,0.005363056,0.01
04-Jul-16,27314.44,27385.66,27251.06,27278.76,0.004918826,0
05-Jul-16,27340.72,27348.66,27127.3,27166.87,-0.004110161,0
07-Jul-16,27209.97,27288.22,27146.95,27201.49,0.001273535,0
08-Jul-16,27292.2,27294.82,27034.14,27126.9,-0.002745896,0
11-Jul-16,27358.23,27647.48,27358.23,27626.69,0.018256479,0.02
12-Jul-16,27667.81,27828.74,27667.81,27808.14,0.006546449,0.01
13-Jul-16,27912.14,27928.76,27752.14,27815.18,0.000253131,0
14-Jul-16,27857.8,27967.77,27763.15,27942.11,0.004552955,0
15-Jul-16,27966.14,28048.7,27735.87,27836.5,-0.003786761,0
18-Jul-16,27920.66,28013.5,27697.69,27746.66,-0.003232637,0
19-Jul-16,27790.05,27826.69,27637.98,27787.62,0.001475125,0
20-Jul-16,27775.7,27935.18,27759.71,27915.89,0.004605463,0
21-Jul-16,27980.07,27988.76,27687.54,27710.52,-0.007383936,-0.01
22-Jul-16,27721.72,27832.45,27646.21,27803.24,0.003340436,0
25-Jul-16,27753.96,28110.37,27736.51,28095.34,0.010451166,0.01
26-Jul-16,28121.37,28149.53,27927.13,27976.52,-0.004238139,0
27-Jul-16,27976.14,28210.88,27899.93,28024.33,0.001707474,0
28-Jul-16,28108.78,28240.2,28064.9,28208.62,0.006554544,0.01
29-Jul-16,28232.87,28233.47,28037.87,28051.86,-0.005572665,-0.01
01-Aug-16,28083.08,28284.85,27873.53,28003.12,-0.001739007,0
02-Aug-16,28069.12,28175.22,27943.91,27981.71,-0.00076485,0
03-Aug-16,28008.52,28015.43,27647.14,27697.51,-0.010208565,-0.01
04-Aug-16,27899.88,27921.91,27627.97,27714.37,0.000608534,0
05-Aug-16,27810.55,28110.37,27795.74,28078.35,0.013047766,0.01
08-Aug-16,28181.92,28226.38,28128.06,28182.57,0.003704885,0
09-Aug-16,28289.22,28289.96,27956.77,28085.16,-0.003462379,0
10-Aug-16,28133.36,28143.28,27736.62,27774.88,-0.011109308,-0.01
11-Aug-16,27805.94,27902.39,27697.33,27859.6,0.003045596,0
12-Aug-16,27919.95,28203.27,27900.91,28152.4,0.010454998,0.01
16-Aug-16,28190.04,28199.1,27942.65,28064.61,-0.003123257,0
17-Aug-16,28061.79,28174.3,27960.14,28005.37,-0.002113074,0
18-Aug-16,28077.64,28214.17,28077,28123.44,0.004207115,0
19-Aug-16,28167.66,28212.3,28026.12,28077,-0.001652656,0
22-Aug-16,28088.07,28143.28,27918.05,27985.54,-0.003262788,0
